https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1585958400,2020-04-04 00:00:00,XRP/USDT,0.1794,0.1834,0.1779,0.1811,293785.12,1631596.22
1585872000,2020-04-03 00:00:00,XRP/USDT,0.1785,0.1828,0.1759,0.1794,798707.64,4444667.53
1585785600,2020-04-02 00:00:00,XRP/USDT,0.1751,0.186,0.1739,0.1785,1173873.48,6555051.72
1585699200,2020-04-01 00:00:00,XRP/USDT,0.1738,0.1765,0.168,0.1751,795354.66,4623786.47
1585612800,2020-03-31 00:00:00,XRP/USDT,0.171,0.1779,0.1704,0.1738,663813.09,3798874.17
1585526400,2020-03-30 00:00:00,XRP/USDT,0.1633,0.1753,0.1626,0.171,361877.03,2109556.19
1585440000,2020-03-29 00:00:00,XRP/USDT,0.1756,0.1765,0.1621,0.1633,843892.75,4991320.49
1585353600,2020-03-28 00:00:00,XRP/USDT,0.173,0.1799,0.1666,0.1756,1646003.84,9570361.85
1585267200,2020-03-27 00:00:00,XRP/USDT,0.1765,0.1874,0.1695,0.173,1659438.08,9388054.37
1585180800,2020-03-26 00:00:00,XRP/USDT,0.1616,0.1773,0.1599,0.1765,566944.95,3370453.98
1585094400,2020-03-25 00:00:00,XRP/USDT,0.1621,0.165,0.1561,0.1616,372500.0,2322865.41
1585008000,2020-03-24 00:00:00,XRP/USDT,0.1589,0.1637,0.1569,0.1621,681856.24,4243576.02
1584921600,2020-03-23 00:00:00,XRP/USDT,0.1478,0.1614,0.1449,0.1589,978107.22,6372195.58
1584835200,2020-03-22 00:00:00,XRP/USDT,0.1579,0.1618,0.1465,0.1478,891674.35,5799259.37
1584748800,2020-03-21 00:00:00,XRP/USDT,0.1569,0.1618,0.1518,0.1579,1178579.43,7522961.35
1584662400,2020-03-20 00:00:00,XRP/USDT,0.1645,0.175,0.1425,0.1569,2157781.61,13220463.11
1584576000,2020-03-19 00:00:00,XRP/USDT,0.1468,0.1725,0.1445,0.1645,1287713.21,8122929.74
1584489600,2020-03-18 00:00:00,XRP/USDT,0.1474,0.1494,0.1403,0.1468,876012.98,6050436.98
1584403200,2020-03-17 00:00:00,XRP/USDT,0.1408,0.1521,0.1399,0.1474,1298208.13,8847805.07
1584316800,2020-03-16 00:00:00,XRP/USDT,0.1533,0.1535,0.1286,0.1408,1989349.44,14293606.63
1584230400,2020-03-15 00:00:00,XRP/USDT,0.1459,0.1643,0.1447,0.1533,812796.7,5337776.73
1584144000,2020-03-14 00:00:00,XRP/USDT,0.1588,0.1616,0.1437,0.1459,945728.27,6153071.46
1584057600,2020-03-13 00:00:00,XRP/USDT,0.1378,0.166,0.105,0.1588,2351009.07,17007398.57
1583971200,2020-03-12 00:00:00,XRP/USDT,0.2074,0.209,0.1288,0.1378,4164441.14,25217469.67
1583884800,2020-03-11 00:00:00,XRP/USDT,0.2115,0.2134,0.1995,0.2074,563191.84,2731194.12
1583798400,2020-03-10 00:00:00,XRP/USDT,0.2099,0.2155,0.2057,0.2115,864114.84,4085195.13
1583712000,2020-03-09 00:00:00,XRP/USDT,0.204,0.2115,0.1982,0.2099,1134907.01,5527235.78
1583625600,2020-03-08 00:00:00,XRP/USDT,0.2364,0.2364,0.1964,0.204,1856908.66,8604709.08
1583539200,2020-03-07 00:00:00,XRP/USDT,0.2447,0.2452,0.2351,0.2364,749186.42,3122268.59
1583452800,2020-03-06 00:00:00,XRP/USDT,0.2395,0.2461,0.2383,0.2447,691621.17,2851104.65
1583366400,2020-03-05 00:00:00,XRP/USDT,0.2349,0.2432,0.2349,0.2395,583113.75,2434870.17
1583280000,2020-03-04 00:00:00,XRP/USDT,0.2338,0.2383,0.23,0.2349,398035.36,1701514.12
1583193600,2020-03-03 00:00:00,XRP/USDT,0.2385,0.2399,0.2296,0.2338,849060.86,3615992.12
1583107200,2020-03-02 00:00:00,XRP/USDT,0.2281,0.2415,0.2262,0.2385,684095.62,2902770.29
1583020800,2020-03-01 00:00:00,XRP/USDT,0.2285,0.2359,0.2244,0.2281,499714.04,2170960.5
1582934400,2020-02-29 00:00:00,XRP/USDT,0.2364,0.2422,0.2285,0.2285,480324.65,2039356.68
1582848000,2020-02-28 00:00:00,XRP/USDT,0.2376,0.2439,0.2281,0.2364,1128585.28,4781460.73
1582761600,2020-02-27 00:00:00,XRP/USDT,0.2293,0.2473,0.2237,0.2376,1919824.76,8115160.99
1582675200,2020-02-26 00:00:00,XRP/USDT,0.252,0.255,0.2226,0.2293,2831264.43,11949355.14
1582588800,2020-02-25 00:00:00,XRP/USDT,0.2703,0.2703,0.251,0.252,1370653.89,5288991.2
1582502400,2020-02-24 00:00:00,XRP/USDT,0.2831,0.2841,0.264,0.2703,1240729.83,4543892.21
1582416000,2020-02-23 00:00:00,XRP/USDT,0.2749,0.2847,0.2749,0.2831,657666.23,2338780.42
1582329600,2020-02-22 00:00:00,XRP/USDT,0.2741,0.2784,0.2703,0.2749,523823.34,1910230.4
1582243200,2020-02-21 00:00:00,XRP/USDT,0.2712,0.2789,0.268,0.2741,1326890.62,4831282.07
1582156800,2020-02-20 00:00:00,XRP/USDT,0.275,0.2815,0.2614,0.2712,2152203.65,7918287.27
1582070400,2020-02-19 00:00:00,XRP/USDT,0.298,0.3073,0.2705,0.275,2385990.4,8195593.93
1581984000,2020-02-18 00:00:00,XRP/USDT,0.2873,0.3028,0.275,0.298,2376838.26,8177731.93
1581897600,2020-02-17 00:00:00,XRP/USDT,0.2928,0.2952,0.2683,0.2873,3324200.34,11895987.11
1581811200,2020-02-16 00:00:00,XRP/USDT,0.3075,0.319,0.27,0.2928,3343192.58,11390544.56
1581724800,2020-02-15 00:00:00,XRP/USDT,0.3363,0.3465,0.2944,0.3075,2877619.19,8953994.61
1581638400,2020-02-14 00:00:00,XRP/USDT,0.3276,0.339,0.311,0.3363,2416158.17,7369271.64
1581552000,2020-02-13 00:00:00,XRP/USDT,0.3048,0.3396,0.3002,0.3276,6385736.88,19733930.95
1581465600,2020-02-12 00:00:00,XRP/USDT,0.2809,0.3088,0.2802,0.3048,3326405.65,11238320.07
1581379200,2020-02-11 00:00:00,XRP/USDT,0.2732,0.2834,0.2674,0.2809,1287967.46,4650431.84
1581292800,2020-02-10 00:00:00,XRP/USDT,0.2826,0.2832,0.2668,0.2732,1172542.08,4271085.38
1581206400,2020-02-09 00:00:00,XRP/USDT,0.2776,0.2892,0.2764,0.2826,1580358.89,5601628.15
1581120000,2020-02-08 00:00:00,XRP/USDT,0.2819,0.282,0.2632,0.2776,1374093.49,4984785.15
1581033600,2020-02-07 00:00:00,XRP/USDT,0.2837,0.2881,0.2777,0.2819,1083877.37,3835055.82
1580947200,2020-02-06 00:00:00,XRP/USDT,0.2779,0.2885,0.2678,0.2837,2554722.74,9116459.13
1580860800,2020-02-05 00:00:00,XRP/USDT,0.2674,0.2821,0.2674,0.2779,3051285.21,11064010.21
1580774400,2020-02-04 00:00:00,XRP/USDT,0.2549,0.2708,0.2475,0.2674,2487335.93,9562215.36
1580688000,2020-02-03 00:00:00,XRP/USDT,0.2508,0.2599,0.2471,0.2549,1770993.89,7040167.79
1580601600,2020-02-02 00:00:00,XRP/USDT,0.2414,0.2614,0.2358,0.2508,2107732.68,8418076.37
1580515200,2020-02-01 00:00:00,XRP/USDT,0.2393,0.2429,0.2371,0.2414,810717.2,3372453.56
1580428800,2020-01-31 00:00:00,XRP/USDT,0.244,0.2452,0.2338,0.2393,1372094.83,5731567.54
1580342400,2020-01-30 00:00:00,XRP/USDT,0.2356,0.2465,0.2307,0.244,1821719.19,7643691.71
1580256000,2020-01-29 00:00:00,XRP/USDT,0.2391,0.2418,0.2345,0.2356,1039735.3,4370886.91
1580169600,2020-01-28 00:00:00,XRP/USDT,0.2307,0.2417,0.2307,0.2391,1654265.29,7040264.66
1580083200,2020-01-27 00:00:00,XRP/USDT,0.2315,0.2338,0.2264,0.2307,1170777.17,5072316.22
1579996800,2020-01-26 00:00:00,XRP/USDT,0.2193,0.2325,0.2183,0.2315,790973.22,3526875.72
1579910400,2020-01-25 00:00:00,XRP/USDT,0.2217,0.224,0.2168,0.2193,452255.49,2060885.88
1579824000,2020-01-24 00:00:00,XRP/USDT,0.2261,0.2263,0.2139,0.2217,884936.2,4006077.77
1579737600,2020-01-23 00:00:00,XRP/USDT,0.2368,0.2371,0.2203,0.2261,997564.56,4397472.31
1579651200,2020-01-22 00:00:00,XRP/USDT,0.2372,0.2399,0.2327,0.2368,545799.38,2309346.67
1579564800,2020-01-21 00:00:00,XRP/USDT,0.233,0.2419,0.23,0.2372,872592.84,3690973.85
1579478400,2020-01-20 00:00:00,XRP/USDT,0.2362,0.2365,0.2244,0.233,723629.02,3116446.04
1579392000,2020-01-19 00:00:00,XRP/USDT,0.2435,0.2517,0.2274,0.2362,969567.41,4092120.81
1579305600,2020-01-18 00:00:00,XRP/USDT,0.2393,0.2548,0.2319,0.2435,1261210.41,5192484.05
1579219200,2020-01-17 00:00:00,XRP/USDT,0.2295,0.2443,0.2266,0.2393,1603616.18,6796964.39
1579132800,2020-01-16 00:00:00,XRP/USDT,0.2336,0.2352,0.2221,0.2295,647232.53,2853897.33
1579046400,2020-01-15 00:00:00,XRP/USDT,0.2348,0.2433,0.2264,0.2336,1956606.9,8293066.27
1578960000,2020-01-14 00:00:00,XRP/USDT,0.2114,0.245,0.2114,0.2348,1766288.7,7698509.29
1578873600,2020-01-13 00:00:00,XRP/USDT,0.215,0.2155,0.21,0.2114,220399.65,1039585.4
1578787200,2020-01-12 00:00:00,XRP/USDT,0.2116,0.2169,0.2096,0.215,310310.05,1452074.22
1578700800,2020-01-11 00:00:00,XRP/USDT,0.2129,0.2199,0.2085,0.2116,444200.03,2080624.59
1578614400,2020-01-10 00:00:00,XRP/USDT,0.2039,0.213,0.2002,0.2129,784478.6,3800617.48
1578528000,2020-01-09 00:00:00,XRP/USDT,0.2075,0.2087,0.2015,0.2039,289889.78,1418666.64
1578441600,2020-01-08 00:00:00,XRP/USDT,0.2134,0.2182,0.2034,0.2075,581608.69,2759655.51
1578355200,2020-01-07 00:00:00,XRP/USDT,0.2232,0.2252,0.2072,0.2134,1646436.11,7688245.56
1578268800,2020-01-06 00:00:00,XRP/USDT,0.1947,0.2236,0.1943,0.2232,1945666.6,9171274.47
1578182400,2020-01-05 00:00:00,XRP/USDT,0.1931,0.197,0.193,0.1947,544318.81,2788591.22
1578096000,2020-01-04 00:00:00,XRP/USDT,0.1931,0.1937,0.1914,0.1931,228289.46,1185341.88
1578009600,2020-01-03 00:00:00,XRP/USDT,0.1873,0.1939,0.1845,0.1931,357999.24,1874197.22
1577923200,2020-01-02 00:00:00,XRP/USDT,0.1928,0.193,0.1857,0.1873,289592.55,1527974.08
1577836800,2020-01-01 00:00:00,XRP/USDT,0.1932,0.1952,0.1923,0.1928,224462.4,1157132.57
1577750400,2019-12-31 00:00:00,XRP/USDT,0.1933,0.1941,0.19,0.1932,317770.1,1654818.16
1577664000,2019-12-30 00:00:00,XRP/USDT,0.1965,0.1978,0.192,0.1933,594635.68,3060697.12
1577577600,2019-12-29 00:00:00,XRP/USDT,0.1932,0.1985,0.1909,0.1965,359831.89,1843892.54
1577491200,2019-12-28 00:00:00,XRP/USDT,0.1896,0.1947,0.1896,0.1932,401501.79,2083248.25
1577404800,2019-12-27 00:00:00,XRP/USDT,0.1894,0.1902,0.185,0.1896,282564.42,1497506.94
1577318400,2019-12-26 00:00:00,XRP/USDT,0.1886,0.1943,0.1868,0.1894,532516.66,2816270.64
1577232000,2019-12-25 00:00:00,XRP/USDT,0.1911,0.1913,0.1861,0.1886,276687.56,1464752.98
1577145600,2019-12-24 00:00:00,XRP/USDT,0.1895,0.1938,0.1876,0.1911,534307.28,2802929.03
1577059200,2019-12-23 00:00:00,XRP/USDT,0.1963,0.1987,0.188,0.1895,631768.96,3249398.57
1576972800,2019-12-22 00:00:00,XRP/USDT,0.1912,0.1965,0.1904,0.1963,361677.35,1868014.44
1576886400,2019-12-21 00:00:00,XRP/USDT,0.1949,0.1958,0.19,0.1912,263828.36,1372273.46
1576800000,2019-12-20 00:00:00,XRP/USDT,0.1877,0.1978,0.1839,0.1949,997207.43,5210569.06
1576713600,2019-12-19 00:00:00,XRP/USDT,0.1954,0.1968,0.1847,0.1877,419352.94,2224304.24
1576627200,2019-12-18 00:00:00,XRP/USDT,0.1826,0.2,0.173,0.1954,1333288.98,7177368.72
1576540800,2019-12-17 00:00:00,XRP/USDT,0.2056,0.2058,0.1778,0.1826,1216368.09,6416261.03
1576454400,2019-12-16 00:00:00,XRP/USDT,0.2177,0.2177,0.2028,0.2056,630355.26,3009046.61
1576368000,2019-12-15 00:00:00,XRP/USDT,0.2161,0.2193,0.2145,0.2177,125580.89,578124.09
1576281600,2019-12-14 00:00:00,XRP/USDT,0.2209,0.2209,0.215,0.2161,167186.64,770274.72
1576195200,2019-12-13 00:00:00,XRP/USDT,0.2185,0.2209,0.2156,0.2209,161990.19,740749.91
1576108800,2019-12-12 00:00:00,XRP/USDT,0.2209,0.223,0.2169,0.2185,193115.82,878808.22
1576022400,2019-12-11 00:00:00,XRP/USDT,0.2227,0.2235,0.2198,0.2209,150523.89,679895.89
1575936000,2019-12-10 00:00:00,XRP/USDT,0.2244,0.2253,0.2191,0.2227,261609.52,1179688.52
1575849600,2019-12-09 00:00:00,XRP/USDT,0.2297,0.2306,0.2212,0.2244,346361.78,1530959.84
1575763200,2019-12-08 00:00:00,XRP/USDT,0.2271,0.2321,0.2238,0.2297,240759.96,1057627.35
1575676800,2019-12-07 00:00:00,XRP/USDT,0.2253,0.2641,0.2228,0.2271,249511.46,1093196.05
1575590400,2019-12-06 00:00:00,XRP/USDT,0.2211,0.2266,0.2192,0.2253,299936.92,1345033.93
1575504000,2019-12-05 00:00:00,XRP/USDT,0.2141,0.226,0.2121,0.2211,437703.76,2008924.1
1575417600,2019-12-04 00:00:00,XRP/USDT,0.2194,0.2244,0.2093,0.2141,526883.74,2440444.15
1575331200,2019-12-03 00:00:00,XRP/USDT,0.219,0.2215,0.2179,0.2194,138787.34,631927.09
1575244800,2019-12-02 00:00:00,XRP/USDT,0.2246,0.2262,0.2176,0.219,298877.86,1354746.32
1575158400,2019-12-01 00:00:00,XRP/USDT,0.2257,0.2257,0.2185,0.2246,278361.99,1256574.44
1575072000,2019-11-30 00:00:00,XRP/USDT,0.23,0.2318,0.2235,0.2257,183881.99,807917.02
1574985600,2019-11-29 00:00:00,XRP/USDT,0.2233,0.2323,0.2226,0.23,329400.72,1444512.26
1574899200,2019-11-28 00:00:00,XRP/USDT,0.2243,0.2295,0.2226,0.2233,314643.91,1387347.18
1574812800,2019-11-27 00:00:00,XRP/USDT,0.2206,0.2294,0.2127,0.2243,652519.59,2927887.96
1574726400,2019-11-26 00:00:00,XRP/USDT,0.2173,0.2216,0.2134,0.2206,210361.61,966699.13
1574640000,2019-11-25 00:00:00,XRP/USDT,0.2194,0.2249,0.203,0.2173,884985.04,4099631.11
1574553600,2019-11-24 00:00:00,XRP/USDT,0.2339,0.2348,0.2184,0.2194,339069.74,1502249.07
1574467200,2019-11-23 00:00:00,XRP/USDT,0.2301,0.2354,0.225,0.2339,267828.4,1157666.62
1574380800,2019-11-22 00:00:00,XRP/USDT,0.2433,0.2459,0.2215,0.2301,968412.56,4211317.46
1574294400,2019-11-21 00:00:00,XRP/USDT,0.2499,0.2533,0.2363,0.2433,361212.74,1484666.65
1574208000,2019-11-20 00:00:00,XRP/USDT,0.2537,0.2582,0.248,0.2499,207354.59,821851.17
1574121600,2019-11-19 00:00:00,XRP/USDT,0.252,0.2567,0.2434,0.2537,583866.31,2344804.31
1574035200,2019-11-18 00:00:00,XRP/USDT,0.2629,0.2632,0.2412,0.252,527602.94,2074298.89
1573948800,2019-11-17 00:00:00,XRP/USDT,0.2621,0.266,0.2591,0.2629,214092.86,810793.7
1573862400,2019-11-16 00:00:00,XRP/USDT,0.2603,0.2639,0.2593,0.2621,146807.57,561871.67
1573776000,2019-11-15 00:00:00,XRP/USDT,0.2684,0.2697,0.2524,0.2603,425500.56,1622963.47
1573689600,2019-11-14 00:00:00,XRP/USDT,0.2721,0.2729,0.2637,0.2684,302309.9,1129409.29
1573603200,2019-11-13 00:00:00,XRP/USDT,0.272,0.2756,0.2704,0.2721,204925.32,752224.43
1573516800,2019-11-12 00:00:00,XRP/USDT,0.2743,0.276,0.2678,0.272,531193.7,1951454.1
1573430400,2019-11-11 00:00:00,XRP/USDT,0.2794,0.2808,0.2694,0.2743,501171.15,1826339.45
1573344000,2019-11-10 00:00:00,XRP/USDT,0.2802,0.285,0.2769,0.2794,646778.11,2306407.31
1573257600,2019-11-09 00:00:00,XRP/USDT,0.2757,0.2814,0.2749,0.2802,301716.65,1082734.48
1573171200,2019-11-08 00:00:00,XRP/USDT,0.2909,0.2909,0.2713,0.2757,877245.34,3143278.14
1573084800,2019-11-07 00:00:00,XRP/USDT,0.31,0.3145,0.2756,0.2909,1131984.03,3867457.37
1572998400,2019-11-06 00:00:00,XRP/USDT,0.3006,0.3132,0.297,0.31,578960.62,1904338.75
1572912000,2019-11-05 00:00:00,XRP/USDT,0.2988,0.304,0.2912,0.3006,905368.29,3019274.22
1572825600,2019-11-04 00:00:00,XRP/USDT,0.2902,0.2999,0.2888,0.2988,389631.64,1324629.14
1572739200,2019-11-03 00:00:00,XRP/USDT,0.2946,0.296,0.2887,0.2902,202163.0,693793.02
1572652800,2019-11-02 00:00:00,XRP/USDT,0.2915,0.2973,0.2912,0.2946,137230.08,466155.0
1572566400,2019-11-01 00:00:00,XRP/USDT,0.2945,0.2945,0.285,0.2915,253599.8,872879.5
1572480000,2019-10-31 00:00:00,XRP/USDT,0.2947,0.2984,0.2881,0.2945,285227.71,974667.14
1572393600,2019-10-30 00:00:00,XRP/USDT,0.3009,0.3063,0.2904,0.2947,561761.5,1891641.65
1572307200,2019-10-29 00:00:00,XRP/USDT,0.2947,0.3095,0.2947,0.3009,453434.94,1510571.39
1572220800,2019-10-28 00:00:00,XRP/USDT,0.2987,0.3048,0.2932,0.2947,504158.68,1688294.33
1572134400,2019-10-27 00:00:00,XRP/USDT,0.2937,0.3021,0.289,0.2987,739742.72,2486216.37
1572048000,2019-10-26 00:00:00,XRP/USDT,0.2983,0.312,0.284,0.2937,1488646.3,4998941.9
1571961600,2019-10-25 00:00:00,XRP/USDT,0.2758,0.3073,0.2745,0.2983,997361.4,3437097.43
1571875200,2019-10-24 00:00:00,XRP/USDT,0.273,0.2798,0.2662,0.2758,604828.16,2224630.29
1571788800,2019-10-23 00:00:00,XRP/USDT,0.2902,0.2911,0.25,0.273,1215214.73,4474457.63
1571702400,2019-10-22 00:00:00,XRP/USDT,0.2915,0.3025,0.2888,0.2902,508428.42,1723194.47
1571616000,2019-10-21 00:00:00,XRP/USDT,0.2938,0.2941,0.2885,0.2915,157673.37,542246.22
1571529600,2019-10-20 00:00:00,XRP/USDT,0.2914,0.2953,0.28,0.2938,209495.99,727089.35
1571443200,2019-10-19 00:00:00,XRP/USDT,0.2938,0.2991,0.2867,0.2914,283602.27,970005.94
1571356800,2019-10-18 00:00:00,XRP/USDT,0.3021,0.3021,0.2845,0.2938,579948.66,1993921.36
1571270400,2019-10-17 00:00:00,XRP/USDT,0.2829,0.31,0.28,0.3021,715276.8,2401142.78
1571184000,2019-10-16 00:00:00,XRP/USDT,0.2871,0.2917,0.2789,0.2829,285032.56,1005809.25
1571097600,2019-10-15 00:00:00,XRP/USDT,0.2972,0.2987,0.2833,0.2871,467502.61,1610457.26
1571011200,2019-10-14 00:00:00,XRP/USDT,0.2786,0.2978,0.2763,0.2972,580679.45,1999266.65
1570924800,2019-10-13 00:00:00,XRP/USDT,0.2721,0.281,0.2717,0.2786,203809.82,734276.55
1570838400,2019-10-12 00:00:00,XRP/USDT,0.266,0.2774,0.266,0.2721,126566.84,464258.07
1570752000,2019-10-11 00:00:00,XRP/USDT,0.2705,0.2747,0.2636,0.266,182790.03,681333.19
1570665600,2019-10-10 00:00:00,XRP/USDT,0.2811,0.2811,0.265,0.2705,281260.73,1032908.22
1570579200,2019-10-09 00:00:00,XRP/USDT,0.2778,0.2869,0.2722,0.2811,318861.63,1136218.21
1570492800,2019-10-08 00:00:00,XRP/USDT,0.2759,0.285,0.2708,0.2778,420842.88,1521631.86
1570406400,2019-10-07 00:00:00,XRP/USDT,0.2552,0.2808,0.2533,0.2759,843461.51,3115880.52
1570320000,2019-10-06 00:00:00,XRP/USDT,0.2536,0.2558,0.2505,0.2552,183127.03,726166.01
1570233600,2019-10-05 00:00:00,XRP/USDT,0.2519,0.2559,0.2469,0.2536,101069.85,402106.95
1570147200,2019-10-04 00:00:00,XRP/USDT,0.2468,0.2567,0.2442,0.2519,265488.53,1054653.56
1570060800,2019-10-03 00:00:00,XRP/USDT,0.2533,0.2533,0.2422,0.2468,178540.92,726586.1
1569974400,2019-10-02 00:00:00,XRP/USDT,0.2478,0.2546,0.2442,0.2533,113115.62,454099.0
1569888000,2019-10-01 00:00:00,XRP/USDT,0.2562,0.2609,0.2447,0.2478,301154.46,1181281.03
1569801600,2019-09-30 00:00:00,XRP/USDT,0.2397,0.2615,0.2357,0.2562,243589.97,964621.46
1569715200,2019-09-29 00:00:00,XRP/USDT,0.2415,0.2421,0.2349,0.2397,41745.79,175935.05
1569628800,2019-09-28 00:00:00,XRP/USDT,0.2415,0.2442,0.2383,0.2415,63958.11,264921.8
1569542400,2019-09-27 00:00:00,XRP/USDT,0.2451,0.2463,0.233,0.2415,144050.59,600353.19
1569456000,2019-09-26 00:00:00,XRP/USDT,0.2467,0.2503,0.229,0.2451,295576.36,1232562.67
1569369600,2019-09-25 00:00:00,XRP/USDT,0.2328,0.2488,0.232,0.2467,318918.28,1328191.1
1569283200,2019-09-24 00:00:00,XRP/USDT,0.2668,0.273,0.214,0.2328,837969.89,3531899.63
1569196800,2019-09-23 00:00:00,XRP/USDT,0.2774,0.2861,0.2666,0.2668,294823.95,1071380.16
1569110400,2019-09-22 00:00:00,XRP/USDT,0.29,0.29,0.2695,0.2774,293024.89,1051900.69
1569024000,2019-09-21 00:00:00,XRP/USDT,0.2944,0.2975,0.2866,0.29,123934.58,426329.88
1568937600,2019-09-20 00:00:00,XRP/USDT,0.301,0.3013,0.2819,0.2944,270749.03,930981.99
1568851200,2019-09-19 00:00:00,XRP/USDT,0.3129,0.3129,0.2843,0.301,1042361.39,3527090.7
1568764800,2019-09-18 00:00:00,XRP/USDT,0.285,0.3269,0.285,0.3129,1529163.1,4933854.5
1568678400,2019-09-17 00:00:00,XRP/USDT,0.2612,0.2985,0.2593,0.285,755586.45,2663566.1
1568592000,2019-09-16 00:00:00,XRP/USDT,0.26,0.263,0.257,0.2612,62199.59,239341.16
1568505600,2019-09-15 00:00:00,XRP/USDT,0.2616,0.2634,0.2589,0.26,65439.51,250275.09
1568419200,2019-09-14 00:00:00,XRP/USDT,0.2549,0.2655,0.254,0.2616,212873.98,810846.79
1568332800,2019-09-13 00:00:00,XRP/USDT,0.2541,0.2555,0.2517,0.2549,58693.68,231457.35
1568246400,2019-09-12 00:00:00,XRP/USDT,0.2549,0.2563,0.2516,0.2541,68818.07,271024.43
1568160000,2019-09-11 00:00:00,XRP/USDT,0.2594,0.2605,0.2518,0.2549,42222.53,165402.73
1568073600,2019-09-10 00:00:00,XRP/USDT,0.2594,0.2631,0.2539,0.2594,89038.31,342906.46
1567987200,2019-09-09 00:00:00,XRP/USDT,0.2614,0.2648,0.2562,0.2594,96447.08,371849.33
1567900800,2019-09-08 00:00:00,XRP/USDT,0.2593,0.2655,0.2561,0.2614,115450.62,440325.32
1567814400,2019-09-07 00:00:00,XRP/USDT,0.2503,0.2625,0.2503,0.2593,112291.66,433370.19
1567728000,2019-09-06 00:00:00,XRP/USDT,0.2565,0.2585,0.2475,0.2503,102430.84,403937.35
1567641600,2019-09-05 00:00:00,XRP/USDT,0.2588,0.2588,0.2538,0.2565,28485.17,111177.56
1567555200,2019-09-04 00:00:00,XRP/USDT,0.2619,0.2623,0.2561,0.2588,104840.14,405467.01
1567468800,2019-09-03 00:00:00,XRP/USDT,0.2604,0.2665,0.2582,0.2619,88600.72,338824.88
1567382400,2019-09-02 00:00:00,XRP/USDT,0.257,0.2638,0.2531,0.2604,123499.57,477002.54
1567296000,2019-09-01 00:00:00,XRP/USDT,0.2576,0.2588,0.2506,0.257,58600.25,230112.68
1567209600,2019-08-31 00:00:00,XRP/USDT,0.2557,0.2599,0.2536,0.2576,56273.11,219411.45
1567123200,2019-08-30 00:00:00,XRP/USDT,0.256,0.2571,0.2524,0.2557,101893.95,399560.3
1567036800,2019-08-29 00:00:00,XRP/USDT,0.2567,0.2617,0.2476,0.256,214674.1,847837.18
1566950400,2019-08-28 00:00:00,XRP/USDT,0.27,0.27,0.2476,0.2567,277460.1,1087001.6
1566864000,2019-08-27 00:00:00,XRP/USDT,0.2699,0.2703,0.2651,0.27,37358.0,139391.12
1566777600,2019-08-26 00:00:00,XRP/USDT,0.2698,0.2796,0.2671,0.2699,109679.87,403820.98
1566691200,2019-08-25 00:00:00,XRP/USDT,0.2696,0.2755,0.266,0.2698,115111.49,425118.5
1566604800,2019-08-24 00:00:00,XRP/USDT,0.2765,0.2769,0.2643,0.2696,80538.11,298934.34
1566518400,2019-08-23 00:00:00,XRP/USDT,0.2721,0.2776,0.2685,0.2765,107224.61,393065.66
1566432000,2019-08-22 00:00:00,XRP/USDT,0.2662,0.2741,0.2607,0.2721,121457.55,452631.81
1566345600,2019-08-21 00:00:00,XRP/USDT,0.2745,0.2746,0.2588,0.2662,299712.24,1134829.03
1566259200,2019-08-20 00:00:00,XRP/USDT,0.2823,0.2823,0.27,0.2745,109448.36,398896.08
1566172800,2019-08-19 00:00:00,XRP/USDT,0.2851,0.2899,0.2758,0.2823,192873.25,679727.41
1566086400,2019-08-18 00:00:00,XRP/USDT,0.2657,0.2916,0.2642,0.2851,255647.58,905193.94
1566000000,2019-08-17 00:00:00,XRP/USDT,0.2609,0.2695,0.2582,0.2657,82560.41,312653.15
1565913600,2019-08-16 00:00:00,XRP/USDT,0.2646,0.2646,0.2553,0.2609,213196.32,818040.07
1565827200,2019-08-15 00:00:00,XRP/USDT,0.2632,0.2683,0.25,0.2646,598636.86,2295042.7
1565740800,2019-08-14 00:00:00,XRP/USDT,0.298,0.298,0.239,0.2632,987108.54,3738861.86
1565654400,2019-08-13 00:00:00,XRP/USDT,0.3003,0.3008,0.2933,0.298,126683.73,428259.0
1565568000,2019-08-12 00:00:00,XRP/USDT,0.3024,0.3047,0.2985,0.3003,48630.97,161323.37
1565481600,2019-08-11 00:00:00,XRP/USDT,0.2988,0.3064,0.2958,0.3024,162671.86,539486.23
1565395200,2019-08-10 00:00:00,XRP/USDT,0.2966,0.305,0.2926,0.2988,107571.33,360709.64
1565308800,2019-08-09 00:00:00,XRP/USDT,0.309,0.309,0.2902,0.2966,605792.45,2036187.49
1565222400,2019-08-08 00:00:00,XRP/USDT,0.3113,0.3116,0.305,0.309,109153.33,355377.78
1565136000,2019-08-07 00:00:00,XRP/USDT,0.3118,0.3161,0.3061,0.3113,277602.76,893859.76
1565049600,2019-08-06 00:00:00,XRP/USDT,0.3213,0.3245,0.3088,0.3118,358390.3,1133091.79
1564963200,2019-08-05 00:00:00,XRP/USDT,0.3183,0.33,0.3183,0.3213,295173.03,911980.22
1564876800,2019-08-04 00:00:00,XRP/USDT,0.3156,0.3225,0.3112,0.3183,405295.47,1273805.69
1564790400,2019-08-03 00:00:00,XRP/USDT,0.3122,0.3176,0.3119,0.3156,117065.21,371123.73
1564704000,2019-08-02 00:00:00,XRP/USDT,0.3152,0.3176,0.3088,0.3122,213956.42,683012.68
