https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1585008000,2020-03-24 00:00:00,BTC/USDT,6470.6,6828.29,6376.27,6747.41,21494250.83,3243.16
1584921600,2020-03-23 00:00:00,BTC/USDT,5826.41,6600.0,5689.13,6470.6,20516686.18,3321.18
1584835200,2020-03-22 00:00:00,BTC/USDT,6186.69,6404.02,5745.91,5826.41,17298477.19,2841.36
1584748800,2020-03-21 00:00:00,BTC/USDT,6208.75,6444.45,5870.28,6186.69,16620542.23,2698.4
1584662400,2020-03-20 00:00:00,BTC/USDT,6166.85,6905.48,5668.78,6208.75,30008116.67,4714.27
1584576000,2020-03-19 00:00:00,BTC/USDT,5390.16,6398.13,5255.08,6166.85,21263898.85,3628.38
1584489600,2020-03-18 00:00:00,BTC/USDT,5317.99,5433.31,5010.0,5390.16,15718889.71,2996.48
1584403200,2020-03-17 00:00:00,BTC/USDT,5023.98,5523.82,4925.65,5317.99,11642812.24,2204.22
1584316800,2020-03-16 00:00:00,BTC/USDT,5364.3,5364.3,4446.67,5023.98,22271866.23,4549.67
1584230400,2020-03-15 00:00:00,BTC/USDT,5186.35,5939.35,5095.52,5364.3,10832682.09,2016.82
1584144000,2020-03-14 00:00:00,BTC/USDT,5570.05,5631.96,5069.46,5186.35,8479470.54,1579.74
1584057600,2020-03-13 00:00:00,BTC/USDT,4791.03,5949.35,3800.0,5570.05,28153619.45,5546.08
1583971200,2020-03-12 00:00:00,BTC/USDT,7933.54,7961.81,4500.0,4791.03,52047952.14,7969.53
1583884800,2020-03-11 00:00:00,BTC/USDT,7891.26,7980.0,7588.49,7933.54,26741618.5,3418.41
1583798400,2020-03-10 00:00:00,BTC/USDT,7930.3,8145.0,7736.77,7891.26,21460156.71,2701.22
1583712000,2020-03-09 00:00:00,BTC/USDT,8032.02,8175.43,7633.0,7930.3,43495777.94,5515.07
1583625600,2020-03-08 00:00:00,BTC/USDT,8891.52,8892.77,7999.0,8032.02,48111505.08,5683.04
1583539200,2020-03-07 00:00:00,BTC/USDT,9132.39,9182.61,8840.94,8891.52,16360630.81,1808.52
1583452800,2020-03-06 00:00:00,BTC/USDT,9056.83,9170.0,8990.0,9132.39,32418374.22,3571.12
1583366400,2020-03-05 00:00:00,BTC/USDT,8752.17,9154.35,8752.17,9056.83,20084801.87,2228.48
1583280000,2020-03-04 00:00:00,BTC/USDT,8753.6,8845.01,8669.5,8752.17,20108647.1,2296.46
1583193600,2020-03-03 00:00:00,BTC/USDT,8909.0,8913.74,8656.01,8753.6,15912717.34,1812.16
1583107200,2020-03-02 00:00:00,BTC/USDT,8531.55,8960.0,8498.59,8909.0,23384081.33,2680.96
1583020800,2020-03-01 00:00:00,BTC/USDT,8527.17,8746.0,8418.94,8531.55,29964964.08,3495.72
1582934400,2020-02-29 00:00:00,BTC/USDT,8695.0,8790.0,8525.07,8527.17,17649645.74,2036.13
1582848000,2020-02-28 00:00:00,BTC/USDT,8818.99,8900.0,8449.01,8695.0,35629015.18,4113.07
1582761600,2020-02-27 00:00:00,BTC/USDT,8789.23,8970.74,8532.3,8818.99,30273784.45,3440.02
1582675200,2020-02-26 00:00:00,BTC/USDT,9318.25,9384.7,8639.97,8789.23,50010573.33,5540.04
1582588800,2020-02-25 00:00:00,BTC/USDT,9659.13,9673.78,9251.0,9318.25,25962897.08,2739.49
1582502400,2020-02-24 00:00:00,BTC/USDT,9936.96,9987.0,9480.0,9659.13,35795241.38,3684.3
1582416000,2020-02-23 00:00:00,BTC/USDT,9653.45,9987.0,9648.56,9936.96,19898513.55,2017.93
1582329600,2020-02-22 00:00:00,BTC/USDT,9679.2,9709.67,9559.73,9653.45,15791334.94,1637.25
1582243200,2020-02-21 00:00:00,BTC/USDT,9597.94,9755.11,9566.64,9679.2,15653429.01,1617.78
1582156800,2020-02-20 00:00:00,BTC/USDT,9599.3,9694.34,9395.5,9597.94,24158283.22,2523.43
1582070400,2020-02-19 00:00:00,BTC/USDT,10159.91,10259.0,9350.0,9599.3,25022293.67,2502.18
1581984000,2020-02-18 00:00:00,BTC/USDT,9693.36,10247.85,9587.17,10159.91,34440506.0,3489.75
1581897600,2020-02-17 00:00:00,BTC/USDT,9919.6,9960.02,9457.23,9693.36,34649615.27,3576.89
1581811200,2020-02-16 00:00:00,BTC/USDT,9907.48,10047.7,9639.67,9919.6,29685207.12,3002.4
1581724800,2020-02-15 00:00:00,BTC/USDT,10341.09,10373.62,9806.84,9907.48,30347363.21,3003.5
1581638400,2020-02-14 00:00:00,BTC/USDT,10231.59,10376.05,10112.44,10341.09,31142172.12,3035.65
1581552000,2020-02-13 00:00:00,BTC/USDT,10329.17,10500.0,10090.79,10231.59,39140583.29,3806.12
1581465600,2020-02-12 00:00:00,BTC/USDT,10222.69,10450.0,10222.59,10329.17,31780162.24,3075.61
1581379200,2020-02-11 00:00:00,BTC/USDT,9846.82,10317.57,9716.0,10222.69,36019315.05,3597.93
1581292800,2020-02-10 00:00:00,BTC/USDT,10155.5,10190.0,9762.63,9846.82,23990544.75,2419.04
1581206400,2020-02-09 00:00:00,BTC/USDT,9893.33,10165.0,9881.72,10155.5,29610255.95,2935.01
1581120000,2020-02-08 00:00:00,BTC/USDT,9815.22,9932.87,9672.41,9893.33,23301621.47,2373.18
1581033600,2020-02-07 00:00:00,BTC/USDT,9770.62,9884.76,9732.88,9815.22,22763111.6,2323.64
1580947200,2020-02-06 00:00:00,BTC/USDT,9609.61,9861.95,9530.0,9770.62,33718473.92,3467.81
1580860800,2020-02-05 00:00:00,BTC/USDT,9194.56,9739.25,9177.1,9609.61,37530422.62,3973.58
1580774400,2020-02-04 00:00:00,BTC/USDT,9296.35,9360.54,9092.91,9194.56,34206353.86,3710.23
1580688000,2020-02-03 00:00:00,BTC/USDT,9334.57,9600.0,9236.91,9296.35,25352308.22,2713.97
1580601600,2020-02-02 00:00:00,BTC/USDT,9385.38,9475.0,9163.6,9334.57,30546955.86,3258.64
1580515200,2020-02-01 00:00:00,BTC/USDT,9351.06,9464.69,9294.63,9385.38,22559524.6,2403.0
1580428800,2020-01-31 00:00:00,BTC/USDT,9513.1,9532.18,9213.39,9351.06,26091039.76,2792.66
1580342400,2020-01-30 00:00:00,BTC/USDT,9304.27,9643.92,9207.11,9513.1,40198628.7,4280.33
1580256000,2020-01-29 00:00:00,BTC/USDT,9383.17,9445.94,9221.62,9304.27,23276227.89,2490.9
1580169600,2020-01-28 00:00:00,BTC/USDT,8910.59,9398.95,8895.0,9383.17,40602104.5,4482.19
1580083200,2020-01-27 00:00:00,BTC/USDT,8614.72,9000.0,8575.67,8910.59,33186429.96,3789.87
1579996800,2020-01-26 00:00:00,BTC/USDT,8342.55,8617.1,8296.62,8614.72,19731584.13,2328.59
1579910400,2020-01-25 00:00:00,BTC/USDT,8441.25,8452.58,8272.6,8342.55,15872716.59,1902.82
1579824000,2020-01-24 00:00:00,BTC/USDT,8405.69,8522.68,8239.55,8441.25,24377629.07,2903.79
1579737600,2020-01-23 00:00:00,BTC/USDT,8683.45,8689.8,8307.72,8405.69,27347363.57,3237.43
1579651200,2020-01-22 00:00:00,BTC/USDT,8735.77,8813.63,8600.0,8683.45,23536768.52,2708.75
1579564800,2020-01-21 00:00:00,BTC/USDT,8642.96,8798.43,8499.0,8735.77,25375886.06,2932.04
1579478400,2020-01-20 00:00:00,BTC/USDT,8704.18,8748.81,8525.0,8642.96,27296659.21,3155.79
1579392000,2020-01-19 00:00:00,BTC/USDT,8916.54,9195.0,8450.32,8704.18,37591682.96,4251.12
1579305600,2020-01-18 00:00:00,BTC/USDT,8912.82,8986.14,8808.0,8916.54,33849582.58,3803.87
1579219200,2020-01-17 00:00:00,BTC/USDT,8724.53,9031.15,8674.89,8912.82,42041894.12,4734.87
1579132800,2020-01-16 00:00:00,BTC/USDT,8825.81,8860.3,8594.53,8724.53,29906850.19,3442.12
1579046400,2020-01-15 00:00:00,BTC/USDT,8815.81,8913.82,8571.01,8825.81,33506668.34,3823.74
1578960000,2020-01-14 00:00:00,BTC/USDT,8108.03,8871.0,8106.54,8815.81,46414508.6,5418.55
1578873600,2020-01-13 00:00:00,BTC/USDT,8182.7,8195.18,8043.77,8108.03,28422348.14,3504.67
1578787200,2020-01-12 00:00:00,BTC/USDT,8022.57,8190.05,7962.62,8182.7,27067175.89,3336.51
1578700800,2020-01-11 00:00:00,BTC/USDT,8194.15,8284.21,8005.49,8022.57,27380837.26,3372.57
1578614400,2020-01-10 00:00:00,BTC/USDT,7821.52,8194.35,7676.27,8194.15,36801811.78,4642.98
1578528000,2020-01-09 00:00:00,BTC/USDT,8052.34,8052.52,7752.0,7821.52,29279520.32,3709.38
1578441600,2020-01-08 00:00:00,BTC/USDT,8150.73,8453.98,7872.81,8052.34,30256783.06,3675.97
1578355200,2020-01-07 00:00:00,BTC/USDT,7756.35,8200.0,7709.27,8150.73,29008509.71,3661.67
1578268800,2020-01-06 00:00:00,BTC/USDT,7359.67,7797.7,7347.19,7756.35,28650847.55,3801.85
1578182400,2020-01-05 00:00:00,BTC/USDT,7352.47,7495.0,7320.15,7359.67,32306187.66,4344.69
1578096000,2020-01-04 00:00:00,BTC/USDT,7344.84,7403.04,7274.12,7352.47,31022711.57,4231.48
1578009600,2020-01-03 00:00:00,BTC/USDT,6965.97,7402.0,6870.86,7344.84,36080284.81,5002.02
1577923200,2020-01-02 00:00:00,BTC/USDT,7201.56,7211.75,6933.79,6965.97,25562358.87,3595.47
1577836800,2020-01-01 00:00:00,BTC/USDT,7193.74,7254.5,7174.93,7201.56,24533598.1,3398.56
1577750400,2019-12-31 00:00:00,BTC/USDT,7247.3,7320.0,7147.0,7193.74,17306811.52,2393.55
1577664000,2019-12-30 00:00:00,BTC/USDT,7388.0,7412.0,7218.59,7247.3,25268745.47,3456.22
1577577600,2019-12-29 00:00:00,BTC/USDT,7312.4,7528.26,7286.38,7388.0,29476619.0,3996.84
1577491200,2019-12-28 00:00:00,BTC/USDT,7252.84,7361.29,7238.35,7312.4,20844252.07,2851.34
1577404800,2019-12-27 00:00:00,BTC/USDT,7203.9,7270.59,7085.1,7252.84,27954044.1,3878.58
1577318400,2019-12-26 00:00:00,BTC/USDT,7204.73,7440.0,7158.57,7203.9,19233169.34,2662.38
1577232000,2019-12-25 00:00:00,BTC/USDT,7261.88,7275.38,7130.0,7204.73,22948822.6,3177.14
1577145600,2019-12-24 00:00:00,BTC/USDT,7319.38,7432.8,7162.6,7261.88,16298932.35,2221.89
1577059200,2019-12-23 00:00:00,BTC/USDT,7495.0,7689.44,7263.64,7319.38,27878142.8,3710.05
1576972800,2019-12-22 00:00:00,BTC/USDT,7134.4,7504.89,7125.0,7495.0,21765160.58,3020.61
1576886400,2019-12-21 00:00:00,BTC/USDT,7188.9,7189.62,7113.66,7134.4,9269957.13,1298.2
1576800000,2019-12-20 00:00:00,BTC/USDT,7152.25,7213.47,7080.46,7188.9,19277876.05,2696.16
1576713600,2019-12-19 00:00:00,BTC/USDT,7276.5,7359.9,7047.0,7152.25,18900031.43,2645.9
1576627200,2019-12-18 00:00:00,BTC/USDT,6619.33,7427.02,6434.3,7276.5,30932975.53,4589.95
1576540800,2019-12-17 00:00:00,BTC/USDT,6895.7,6942.24,6562.72,6619.33,29688791.44,4376.08
1576454400,2019-12-16 00:00:00,BTC/USDT,7118.25,7152.35,6839.92,6895.7,29835652.99,4244.1
1576368000,2019-12-15 00:00:00,BTC/USDT,7063.74,7220.0,7011.0,7118.25,28221863.4,3978.28
1576281600,2019-12-14 00:00:00,BTC/USDT,7254.9,7271.83,7010.79,7063.74,27829836.65,3892.32
1576195200,2019-12-13 00:00:00,BTC/USDT,7197.4,7313.12,7192.34,7254.9,23809451.51,3290.33
1576108800,2019-12-12 00:00:00,BTC/USDT,7210.27,7286.1,7085.0,7197.4,26931190.72,3752.26
1576022400,2019-12-11 00:00:00,BTC/USDT,7224.05,7273.0,7139.34,7210.27,32546738.18,4510.27
1575936000,2019-12-10 00:00:00,BTC/USDT,7342.43,7403.3,7163.3,7224.05,21323239.17,2918.44
1575849600,2019-12-09 00:00:00,BTC/USDT,7509.04,7648.32,7282.71,7342.43,17045027.13,2281.44
1575763200,2019-12-08 00:00:00,BTC/USDT,7488.28,7558.55,7374.53,7509.04,23035772.86,3079.84
1575676800,2019-12-07 00:00:00,BTC/USDT,7527.6,7612.91,7471.9,7488.28,9142512.31,1215.63
1575590400,2019-12-06 00:00:00,BTC/USDT,7389.37,7578.14,7304.0,7527.6,11327037.3,1528.84
1575504000,2019-12-05 00:00:00,BTC/USDT,7187.9,7482.63,7150.0,7389.37,11742154.12,1603.54
1575417600,2019-12-04 00:00:00,BTC/USDT,7291.5,7750.0,7085.0,7187.9,17593605.26,2419.28
1575331200,2019-12-03 00:00:00,BTC/USDT,7304.89,7397.3,7237.83,7291.5,8621149.22,1178.95
1575244800,2019-12-02 00:00:00,BTC/USDT,7393.85,7420.0,7158.32,7304.89,7415005.26,1017.22
1575158400,2019-12-01 00:00:00,BTC/USDT,7541.48,7542.77,7232.45,7393.85,10476925.43,1425.5
1575072000,2019-11-30 00:00:00,BTC/USDT,7741.47,7795.21,7432.3,7541.48,6606837.58,868.07
1574985600,2019-11-29 00:00:00,BTC/USDT,7418.36,7848.82,7402.99,7741.47,10757178.46,1410.74
1574899200,2019-11-28 00:00:00,BTC/USDT,7508.9,7639.41,7370.0,7418.36,8310153.7,1106.55
1574812800,2019-11-27 00:00:00,BTC/USDT,7154.9,7650.91,6850.8,7508.9,15616977.85,2156.85
1574726400,2019-11-26 00:00:00,BTC/USDT,7107.69,7339.95,7010.86,7154.9,17112014.16,2393.57
1574640000,2019-11-25 00:00:00,BTC/USDT,6889.01,7364.19,6515.74,7107.69,21861806.11,3149.98
1574553600,2019-11-24 00:00:00,BTC/USDT,7310.92,7331.57,6860.0,6889.01,14195101.93,1996.77
1574467200,2019-11-23 00:00:00,BTC/USDT,7265.7,7345.63,7066.43,7310.92,13737430.76,1900.42
1574380800,2019-11-22 00:00:00,BTC/USDT,7630.42,7729.0,6800.0,7265.7,26388624.5,3634.66
1574294400,2019-11-21 00:00:00,BTC/USDT,8096.8,8130.35,7473.94,7630.42,13929029.08,1788.32
1574208000,2019-11-20 00:00:00,BTC/USDT,8129.41,8247.09,8037.62,8096.8,8183223.52,1008.32
1574121600,2019-11-19 00:00:00,BTC/USDT,8190.3,8220.57,8000.0,8129.41,10336303.6,1272.83
1574035200,2019-11-18 00:00:00,BTC/USDT,8502.2,8502.2,8055.99,8190.3,10789568.88,1293.42
1573948800,2019-11-17 00:00:00,BTC/USDT,8490.8,8625.81,8373.0,8502.2,6460233.64,758.3
1573862400,2019-11-16 00:00:00,BTC/USDT,8471.0,8540.0,8434.62,8490.8,6175210.88,728.26
1573776000,2019-11-15 00:00:00,BTC/USDT,8653.74,8785.0,8373.0,8471.0,10564570.65,1235.87
1573689600,2019-11-14 00:00:00,BTC/USDT,8775.51,8803.8,8586.88,8653.74,7879603.57,908.57
1573603200,2019-11-13 00:00:00,BTC/USDT,8827.51,8845.73,8712.8,8775.51,5529339.92,631.01
1573516800,2019-11-12 00:00:00,BTC/USDT,8735.8,8881.93,8580.0,8827.51,10433083.78,1194.29
1573430400,2019-11-11 00:00:00,BTC/USDT,9033.96,9071.17,8625.29,8735.8,10873028.85,1237.73
1573344000,2019-11-10 00:00:00,BTC/USDT,8807.79,9129.75,8747.79,9033.96,8168187.02,914.67
1573257600,2019-11-09 00:00:00,BTC/USDT,8776.0,8887.38,8727.98,8807.79,5212240.61,591.51
1573171200,2019-11-08 00:00:00,BTC/USDT,9213.69,9264.0,8691.08,8776.0,16357947.61,1826.58
1573084800,2019-11-07 00:00:00,BTC/USDT,9342.3,9366.69,9100.0,9213.69,9358557.85,1013.85
1572998400,2019-11-06 00:00:00,BTC/USDT,9309.57,9438.38,9257.22,9342.3,8213776.52,880.59
1572912000,2019-11-05 00:00:00,BTC/USDT,9390.77,9450.92,9162.48,9309.57,10313358.95,1106.68
1572825600,2019-11-04 00:00:00,BTC/USDT,9197.62,9523.9,9119.32,9390.77,10954533.33,1179.06
1572739200,2019-11-03 00:00:00,BTC/USDT,9289.28,9353.43,9069.0,9197.62,7248787.72,788.25
1572652800,2019-11-02 00:00:00,BTC/USDT,9222.16,9366.0,9189.67,9289.28,6880201.97,742.69
1572566400,2019-11-01 00:00:00,BTC/USDT,9141.9,9281.3,9040.0,9222.16,10959654.83,1198.65
1572480000,2019-10-31 00:00:00,BTC/USDT,9157.05,9409.75,8943.16,9141.9,13519320.58,1473.78
1572393600,2019-10-30 00:00:00,BTC/USDT,9409.43,9409.43,9000.0,9157.05,11559123.73,1261.3
1572307200,2019-10-29 00:00:00,BTC/USDT,9212.05,9537.84,9114.82,9409.43,15330768.62,1637.86
1572220800,2019-10-28 00:00:00,BTC/USDT,9525.42,9900.37,9195.0,9212.05,25803530.23,2734.4
1572134400,2019-10-27 00:00:00,BTC/USDT,9230.62,9794.76,9075.81,9525.42,23385130.58,2472.89
1572048000,2019-10-26 00:00:00,BTC/USDT,8656.99,10300.0,8639.72,9230.62,35299829.07,3780.49
1571961600,2019-10-25 00:00:00,BTC/USDT,7415.0,8750.6,7382.21,8656.99,12233132.15,1499.02
1571875200,2019-10-24 00:00:00,BTC/USDT,7465.13,7497.93,7343.8,7415.0,6262133.79,841.97
1571788800,2019-10-23 00:00:00,BTC/USDT,8022.15,8046.86,7305.76,7465.13,12576505.5,1648.59
1571702400,2019-10-22 00:00:00,BTC/USDT,8199.04,8293.62,7995.0,8022.15,4050774.12,496.12
1571616000,2019-10-21 00:00:00,BTC/USDT,8221.12,8338.27,8115.71,8199.04,3640149.04,443.58
1571529600,2019-10-20 00:00:00,BTC/USDT,7952.26,8293.43,7873.93,8221.12,3006584.15,373.12
1571443200,2019-10-19 00:00:00,BTC/USDT,7949.73,8089.66,7877.0,7952.26,2831069.31,355.61
1571356800,2019-10-18 00:00:00,BTC/USDT,8072.71,8113.84,7818.0,7949.73,6854721.27,863.56
1571270400,2019-10-17 00:00:00,BTC/USDT,8000.03,8117.19,7934.83,8072.71,4586866.41,570.14
1571184000,2019-10-16 00:00:00,BTC/USDT,8163.16,8180.0,7921.6,8000.03,5715039.57,710.84
1571097600,2019-10-15 00:00:00,BTC/USDT,8345.09,8384.9,8100.0,8163.16,4057983.01,492.67
1571011200,2019-10-14 00:00:00,BTC/USDT,8281.87,8384.05,8208.28,8345.09,5262657.95,634.1
1570924800,2019-10-13 00:00:00,BTC/USDT,8301.78,8456.08,8162.62,8281.87,3431343.9,411.4
1570838400,2019-10-12 00:00:00,BTC/USDT,8235.85,8398.92,8235.85,8301.78,3785358.54,454.89
1570752000,2019-10-11 00:00:00,BTC/USDT,8556.34,8770.0,8220.0,8235.85,12780690.7,1515.47
1570665600,2019-10-10 00:00:00,BTC/USDT,8557.65,8642.0,8422.22,8556.34,6851590.3,803.5
1570579200,2019-10-09 00:00:00,BTC/USDT,8168.3,8677.59,8118.03,8557.65,8935197.68,1061.68
1570492800,2019-10-08 00:00:00,BTC/USDT,8188.97,8299.0,8107.72,8168.3,4985892.68,608.87
1570406400,2019-10-07 00:00:00,BTC/USDT,7862.0,8293.21,7771.13,8188.97,6927550.69,859.47
1570320000,2019-10-06 00:00:00,BTC/USDT,8123.71,8154.41,7800.0,7862.0,10059842.57,1270.24
1570233600,2019-10-05 00:00:00,BTC/USDT,8135.76,8180.0,8015.0,8123.71,2551025.23,315.27
1570147200,2019-10-04 00:00:00,BTC/USDT,8214.26,8223.6,8008.0,8135.76,4075767.12,501.04
1570060800,2019-10-03 00:00:00,BTC/USDT,8357.9,8392.03,8050.0,8214.26,6022744.7,733.88
1569974400,2019-10-02 00:00:00,BTC/USDT,8299.9,8369.4,8155.68,8357.9,3689096.01,447.17
1569888000,2019-10-01 00:00:00,BTC/USDT,8280.47,8490.06,8173.85,8299.9,4745871.53,568.94
1569801600,2019-09-30 00:00:00,BTC/USDT,8049.35,8315.42,7723.0,8280.47,10058841.05,1253.49
1569715200,2019-09-29 00:00:00,BTC/USDT,8205.9,8217.85,7894.0,8049.35,3074748.57,383.89
1569628800,2019-09-28 00:00:00,BTC/USDT,8166.61,8309.49,7700.98,8205.9,5188875.45,642.01
1569542400,2019-09-27 00:00:00,BTC/USDT,8037.41,8260.0,7866.6,8166.61,7366834.65,914.04
1569456000,2019-09-26 00:00:00,BTC/USDT,8433.33,8459.23,7766.6,8037.41,16085936.82,1988.89
1569369600,2019-09-25 00:00:00,BTC/USDT,8501.53,8720.0,8220.93,8433.33,8990467.39,1064.1
1569283200,2019-09-24 00:00:00,BTC/USDT,9697.2,9783.4,7906.6,8501.53,19828564.44,2232.63
1569196800,2019-09-23 00:00:00,BTC/USDT,10028.28,10045.04,9645.78,9697.2,13893430.92,1411.62
1569110400,2019-09-22 00:00:00,BTC/USDT,9984.53,10087.0,9861.98,10028.28,2709671.46,271.49
1569024000,2019-09-21 00:00:00,BTC/USDT,10163.24,10173.27,9902.0,9984.53,4963779.91,495.38
1568937600,2019-09-20 00:00:00,BTC/USDT,10243.92,10265.83,10069.08,10163.24,2168102.3,213.2
1568851200,2019-09-19 00:00:00,BTC/USDT,10164.36,10265.83,9700.0,10243.92,12460120.9,1248.03
1568764800,2019-09-18 00:00:00,BTC/USDT,10187.81,10257.89,10090.87,10164.36,1922307.19,188.7
1568678400,2019-09-17 00:00:00,BTC/USDT,10258.2,10268.04,10140.0,10187.81,2464193.65,241.24
1568592000,2019-09-16 00:00:00,BTC/USDT,10295.88,10350.0,10082.3,10258.2,5837573.38,572.35
1568505600,2019-09-15 00:00:00,BTC/USDT,10336.6,10355.9,10250.33,10295.88,2724669.15,264.55
1568419200,2019-09-14 00:00:00,BTC/USDT,10344.79,10400.0,10216.14,10336.6,3786301.54,365.37
1568332800,2019-09-13 00:00:00,BTC/USDT,10394.19,10434.61,10154.0,10344.79,2676638.16,260.07
1568246400,2019-09-12 00:00:00,BTC/USDT,10158.13,10444.44,10050.0,10394.19,3721314.74,362.56
1568160000,2019-09-11 00:00:00,BTC/USDT,10114.97,10277.32,9900.0,10158.13,3839787.24,381.12
1568073600,2019-09-10 00:00:00,BTC/USDT,10309.55,10378.06,9965.53,10114.97,7427201.41,732.92
1567987200,2019-09-09 00:00:00,BTC/USDT,10394.76,10523.91,10100.0,10309.55,4550796.79,444.08
1567900800,2019-09-08 00:00:00,BTC/USDT,10464.39,10574.56,10224.37,10394.76,2602405.78,250.11
1567814400,2019-09-07 00:00:00,BTC/USDT,10301.66,10545.03,10301.66,10464.39,2049568.49,196.43
1567728000,2019-09-06 00:00:00,BTC/USDT,10567.45,10900.0,10200.0,10301.66,7618537.86,720.96
1567641600,2019-09-05 00:00:00,BTC/USDT,10558.4,10631.13,10455.55,10567.45,2230613.25,211.51
1567555200,2019-09-04 00:00:00,BTC/USDT,10568.01,10785.93,10376.45,10558.4,6586770.81,624.11
1567468800,2019-09-03 00:00:00,BTC/USDT,10346.19,10739.0,10150.56,10568.01,10148866.41,964.02
1567382400,2019-09-02 00:00:00,BTC/USDT,9724.73,10421.74,9724.73,10346.19,10873381.21,1072.9
1567296000,2019-09-01 00:00:00,BTC/USDT,9591.2,9800.0,9542.09,9724.73,1643154.51,170.35
1567209600,2019-08-31 00:00:00,BTC/USDT,9579.88,9688.88,9400.0,9591.2,1403419.75,146.8
1567123200,2019-08-30 00:00:00,BTC/USDT,9485.99,9682.99,9350.0,9579.88,2270928.86,238.16
1567036800,2019-08-29 00:00:00,BTC/USDT,9740.1,9740.1,9336.28,9485.99,5610736.63,589.79
1566950400,2019-08-28 00:00:00,BTC/USDT,10182.12,10290.0,9627.2,9740.1,12001642.85,1207.94
1566864000,2019-08-27 00:00:00,BTC/USDT,10373.47,10390.89,10059.72,10182.12,2520887.2,247.56
1566777600,2019-08-26 00:00:00,BTC/USDT,10136.98,10600.0,10136.98,10373.47,8929787.39,861.53
1566691200,2019-08-25 00:00:00,BTC/USDT,10120.02,10280.2,9915.69,10136.98,6999325.91,693.32
1566604800,2019-08-24 00:00:00,BTC/USDT,10383.75,10400.0,9895.15,10120.02,5894980.52,586.9
1566518400,2019-08-23 00:00:00,BTC/USDT,10103.61,10441.71,10029.59,10383.75,5113845.41,497.4
1566432000,2019-08-22 00:00:00,BTC/USDT,10134.37,10229.24,9775.0,10103.61,6008881.46,599.2
1566345600,2019-08-21 00:00:00,BTC/USDT,10747.13,10799.53,9886.05,10134.37,12405489.73,1222.07
1566259200,2019-08-20 00:00:00,BTC/USDT,10915.76,10942.17,10519.82,10747.13,5929208.98,552.17
1566172800,2019-08-19 00:00:00,BTC/USDT,10315.0,10929.8,10260.96,10915.76,6351631.72,595.2
1566086400,2019-08-18 00:00:00,BTC/USDT,10214.13,10457.68,10082.95,10315.0,3552949.99,343.18
1566000000,2019-08-17 00:00:00,BTC/USDT,10349.64,10459.7,10001.0,10214.13,3217983.45,313.68
1565913600,2019-08-16 00:00:00,BTC/USDT,10311.39,10520.0,9750.0,10349.64,9924574.17,971.28
1565827200,2019-08-15 00:00:00,BTC/USDT,10052.18,10446.0,9523.44,10311.39,12472265.19,1245.77
1565740800,2019-08-14 00:00:00,BTC/USDT,10885.79,10896.03,9953.0,10052.18,8697872.74,837.82
1565654400,2019-08-13 00:00:00,BTC/USDT,11387.07,11451.52,10790.0,10885.79,4883847.63,440.16
1565568000,2019-08-12 00:00:00,BTC/USDT,11539.27,11568.03,11250.0,11387.07,2121443.11,185.96
1565481600,2019-08-11 00:00:00,BTC/USDT,11318.0,11603.21,11124.5,11539.27,4854319.18,427.27
1565395200,2019-08-10 00:00:00,BTC/USDT,11872.05,11980.0,11265.62,11318.0,6480122.57,563.89
1565308800,2019-08-09 00:00:00,BTC/USDT,11985.13,12040.0,11689.49,11872.05,5298852.22,447.7
1565222400,2019-08-08 00:00:00,BTC/USDT,11954.01,12079.6,11532.28,11985.13,5626216.69,476.66
1565136000,2019-08-07 00:00:00,BTC/USDT,11490.34,12135.0,11405.96,11954.01,11032970.92,933.11
1565049600,2019-08-06 00:00:00,BTC/USDT,11816.22,12300.06,11234.0,11490.34,11273227.66,955.82
1564963200,2019-08-05 00:00:00,BTC/USDT,10936.97,11923.86,10936.97,11816.22,13507268.59,1164.63
1564876800,2019-08-04 00:00:00,BTC/USDT,10814.35,11024.31,10555.0,10936.97,5242464.37,484.83
1564790400,2019-08-03 00:00:00,BTC/USDT,10524.01,10899.0,10496.07,10814.35,4164359.84,387.24
1564704000,2019-08-02 00:00:00,BTC/USDT,10373.0,10663.19,10310.99,10524.01,5761347.93,550.23
1564617600,2019-08-01 00:00:00,BTC/USDT,10074.99,10462.18,9851.99,10373.0,4367866.11,431.1
1564531200,2019-07-31 00:00:00,BTC/USDT,9579.0,10118.15,9568.75,10074.99,5662580.05,571.38
1564444800,2019-07-30 00:00:00,BTC/USDT,9512.99,9709.25,9400.0,9579.0,3695642.67,385.75
1564358400,2019-07-29 00:00:00,BTC/USDT,9530.14,9730.0,9393.79,9512.99,3527595.52,368.7
1564272000,2019-07-28 00:00:00,BTC/USDT,9469.68,9688.02,9175.0,9530.14,3981664.47,421.11
1564185600,2019-07-27 00:00:00,BTC/USDT,9824.55,10170.03,9324.96,9469.68,6767948.66,700.31
1564099200,2019-07-26 00:00:00,BTC/USDT,9881.18,9881.18,9645.75,9824.55,3210972.78,329.8
1564012800,2019-07-25 00:00:00,BTC/USDT,9761.78,10170.98,9730.38,9881.18,4637946.45,463.34
1563926400,2019-07-24 00:00:00,BTC/USDT,9868.88,9924.88,9524.62,9761.78,7547269.05,778.32
1563840000,2019-07-23 00:00:00,BTC/USDT,10344.18,10344.18,9836.77,9868.88,5664967.87,565.26
